Title,URL,Severity
Division by 0 in `FractionalAvgPool`,https://github.com/advisories/GHSA-f78g-q7r4-9wcv,Low
Division by 0 in `QuantizedAdd`,https://github.com/advisories/GHSA-x83m-p7pv-ch8v,Low
Division by 0 in `QuantizedBatchNormWithGlobalNormalization`,https://github.com/advisories/GHSA-p45v-v4pw-77jr,Low
Heap out of bounds in `QuantizedBatchNormWithGlobalNormalization`,https://github.com/advisories/GHSA-4fg4-p75j-w5xj,Low
Division by 0 in `QuantizedBiasAdd`,https://github.com/advisories/GHSA-m34j-p8rj-wjxq,Low
Heap buffer overflow in `SparseTensorToCSRSparseMatrix`,https://github.com/advisories/GHSA-hmg3-c7xj-6qwm,Low
CHECK-fail in `QuantizeAndDequantizeV4Grad`,https://github.com/advisories/GHSA-6g85-3hm8-83f9,Low
CHECK-fail in `CTCGreedyDecoder`,https://github.com/advisories/GHSA-fphq-gw9m-ghrv,Low
Heap buffer overflow in `StringNGrams`,https://github.com/advisories/GHSA-4hrh-9vmp-2jgg,Low
Null pointer dereference in `StringNGrams`,https://github.com/advisories/GHSA-xqfj-35wv-m3cr,Low
Heap buffer overflow in `Conv2DBackpropFilter`,https://github.com/advisories/GHSA-xgc3-m89p-vr3x,Low
Segfault in tf.raw_ops.ImmutableConst,https://github.com/advisories/GHSA-g4h2-gqm3-c9wq,Low
Division by zero in `Conv2DBackpropFilter`,https://github.com/advisories/GHSA-j8qc-5fqr-52fp,Low
Heap buffer overflow in `QuantizedResizeBilinear`,https://github.com/advisories/GHSA-8c89-2vwr-chcq,Low
Heap buffer overflow in `QuantizedReshape`,https://github.com/advisories/GHSA-2gfx-95x2-5v3x,Low
Heap buffer overflow in `QuantizedMul`,https://github.com/advisories/GHSA-m3f9-w3p3-p669,Low
CHECK-fail in SparseConcat,https://github.com/advisories/GHSA-6j9c-grc6-5m6g,Low
CHECK-fail in DrawBoundingBoxes,https://github.com/advisories/GHSA-393f-2jr3-cp69,Low
Heap out of bounds read in `RaggedCross`,https://github.com/advisories/GHSA-j47f-4232-hvv8,Low
CHECK-fail in tf.raw_ops.EncodePng,https://github.com/advisories/GHSA-3qxp-qjq7-w4hf,Low
Invalid validation in `SparseMatrixSparseCholesky`,https://github.com/advisories/GHSA-xcwj-wfcm-m23c,Low
Heap buffer overflow caused by rounding,https://github.com/advisories/GHSA-jfp7-4j67-8r3q,Low
Division by 0 in `QuantizedMul`,https://github.com/advisories/GHSA-6f84-42vf-ppwp,Low
Division by 0 in `QuantizedConv2D`,https://github.com/advisories/GHSA-x4g7-fvjj-prg8,Low
Division by 0 in `Conv2D`,https://github.com/advisories/GHSA-4vf2-4xcg-65cx,Low
Division by 0 in `Conv2DBackpropInput`,https://github.com/advisories/GHSA-xm2v-8rrw-w9pm,Low
Division by 0 in `Conv2DBackpropFilter`,https://github.com/advisories/GHSA-r4pj-74mg-8868,Low
CHECK-fail in AddManySparseToTensorsMap,https://github.com/advisories/GHSA-2cpx-427x-q2c6,Low
Division by 0 in `Conv3DBackprop*`,https://github.com/advisories/GHSA-c968-pq7h-7fxv,Low
Segfault in SparseCountSparseOutput,https://github.com/advisories/GHSA-hr84-fqvp-48mm,Low
Heap buffer overflow in `Conv3DBackprop*`,https://github.com/advisories/GHSA-wcv5-qrj6-9pfm,Low
CHECK-fail in SparseCross due to type confusion,https://github.com/advisories/GHSA-772j-h9xw-ffp5,Low
Session operations in eager mode lead to null pointer dereferences,https://github.com/advisories/GHSA-62gx-355r-9fhg,Low
Division by zero in `Conv3D`,https://github.com/advisories/GHSA-772p-x54p-hjrv,Low
Null pointer dereference via invalid Ragged Tensors,https://github.com/advisories/GHSA-84mw-34w6-2q43,Low
Reference binding to null pointer in `MatrixDiag*` ops,https://github.com/advisories/GHSA-hc6c-75p4-hmq4,Low
Heap out of bounds write in `RaggedBinCount`,https://github.com/advisories/GHSA-8h46-5m9h-7553,Low
Type confusion during tensor casts lead to dereferencing null pointers,https://github.com/advisories/GHSA-452g-f7fp-9jf7,Low
Heap buffer overflow in `RaggedBinCount`,https://github.com/advisories/GHSA-4278-2v5v-65r4,Low
Denial of service (via resource exhaustion) due to improper input validation in third-party identifier endpoint,https://github.com/advisories/GHSA-7h5v-85w9-pq6c,Moderate
Open Redirect in Flask-Security-Too,https://github.com/advisories/GHSA-6qmf-fj6m-686c,Low
"Use of ""infinity"" as an input to datetime and date fields causes infinite loop in pydantic",https://github.com/advisories/GHSA-5jqp-qgf6-3pvh,Moderate
Denial of service attack via push rule patterns in matrix-synapse,https://github.com/advisories/GHSA-x345-32rc-8h85,Moderate
Improper Handling of Highly Compressed Data (Data Amplification) and Memory Allocation with Excessive Size Value in eventlet,https://github.com/advisories/GHSA-9p9m-jm8w-94p2,Moderate
Command injection in Gerapy,https://github.com/advisories/GHSA-g57j-q48p-9vm2,Critical
SVGlib Vulnerable to XXE Attacks,https://github.com/advisories/GHSA-3vcg-8p79-jpcv,Critical
Flask-Cors Directory Traversal vulnerability,https://github.com/advisories/GHSA-xc3p-ff3m-f46v,High
Unauthorized access through URL manipulation,https://github.com/advisories/GHSA-qrmm-w4v4-q7f8,High
Timing attacks in python-rsa,https://github.com/advisories/GHSA-xrx6-fmxq-rjj2,High
libtaxii Server-Side Request Forgery vulnerability,https://github.com/advisories/GHSA-836c-xg97-8p4h,Critical
Authentication bypass in Apache Airflow,https://github.com/advisories/GHSA-hhx9-p69v-cx2j,Critical
Plaintext password leak in Apache Superset,https://github.com/advisories/GHSA-77pw-c3j2-5fc8,High
Forced Browsing in Twisted,https://github.com/advisories/GHSA-3gqj-cmxr-p4x2,Moderate
Uncontrolled Resource Consumption in urllib3,https://github.com/advisories/GHSA-hmv2-79q8-fv6g,High
LinkedIn Oncall vulnerable to Cross-Site Scripting,https://github.com/advisories/GHSA-rfw2-x9f8-2f6m,Moderate
Uncontrolled Resource Consumption in pillow,https://github.com/advisories/GHSA-jgpv-4h4c-xhw3,Moderate
Ansible vulnerable to Exposure of Resource to Wrong Sphere and Insecure Temporary File,https://github.com/advisories/GHSA-g4mq-6fp5-qwcf,Low
"Externally Controlled Reference to a Resource in Another Sphere, Improper Input Validation, and External Control of File Name or Path in Ansible",https://github.com/advisories/GHSA-frxj-5j27-f8rf,High
Path Traversal in Ansible,https://github.com/advisories/GHSA-3c67-gc48-983w,Moderate
OS Command Injection and Improper Input Validation in ansible,https://github.com/advisories/GHSA-gwr8-5j83-483c,High
Improper Verification of Cryptographic Signature in ansible,https://github.com/advisories/GHSA-m429-fhmv-c6q2,Moderate
Exposure of Sensitive Information to an Unauthorized Actor in ansible,https://github.com/advisories/GHSA-j2h6-73x8-22c4,Moderate
Path Traversal in Ansible,https://github.com/advisories/GHSA-893h-35v4-mxqx,High
Deserialization of Untrusted Data in PyYAML,https://github.com/advisories/GHSA-3pqx-4fqf-j49f,Critical
Incorrect Session Validation in Apache Airflow,https://github.com/advisories/GHSA-7mx5-x372-xh87,High
Apache Airflow cross-site scripting due to incomplete fix for CVE-2020-13944,https://github.com/advisories/GHSA-86vp-x3pr-79rx,Moderate
py vulnerable to Regular Expression Denial of Service,https://github.com/advisories/GHSA-hj5v-574p-mj7c,High
Cross-site scripting in papermerge,https://github.com/advisories/GHSA-9w49-m7xh-5r39,Moderate
Infinite Loop in Pygments,https://github.com/advisories/GHSA-9w8r-397f-prfh,High
Duplicate Advisory: XML Injection in petl,https://github.com/advisories/GHSA-69q2-p9xp-739v,Critical
Cross-site scripting in SiCKRAGE,https://github.com/advisories/GHSA-rmp7-f2vp-3rq4,Moderate
Cross-site scripting in sickrage,https://github.com/advisories/GHSA-x823-j7c4-vpc5,Moderate
Asyncpg Arbitrary Code Execution Via Access to an Uninitialized Pointer,https://github.com/advisories/GHSA-2xpj-f5g2-8p7m,Critical
Open Redirect in werkzeug,https://github.com/advisories/GHSA-3p3h-qghp-hvh2,Moderate
Improper Restriction of XML External Entity Reference in pikepdf,https://github.com/advisories/GHSA-ccgm-3xw4-h5p8,High
Improper Certificate Validation in blackduck,https://github.com/advisories/GHSA-f248-v4qh-x2r6,High
Improper Input Validation in PyYAML,https://github.com/advisories/GHSA-6757-jp84-gxfx,Critical
Open Redirect in autobahn,https://github.com/advisories/GHSA-gwp7-vqr5-h33h,Moderate
pwntools Server-Side Template Injection (SSTI) vulnerability,https://github.com/advisories/GHSA-7xc5-ggpp-g249,Critical
Improper validation of URLs ('Cross-site Scripting') in Wagtail rich text fields,https://github.com/advisories/GHSA-wq5h-f9p5-q7fx,High
VVE-2021-0001: Memory corruption using function calls within arrays,https://github.com/advisories/GHSA-22wc-c9wj-6q2v,Moderate
VVE-2021-0002: Incorrect `returndatasize` when using simple forwarder proxies deployed prior to EIP-1167 adoption,https://github.com/advisories/GHSA-375m-5fvv-xq23,Low
Malicious users could abuse Sydent to control the content of invitation emails,https://github.com/advisories/GHSA-mh74-4m5g-fcjx,Moderate
SSRF in Sydent due to missing validation of hostnames,https://github.com/advisories/GHSA-9jhm-8m8c-c3f4,Moderate
Sydent vulnerable to denial of service attack via memory exhaustion,https://github.com/advisories/GHSA-wmg4-8cp2-hpg9,High
Sydent DoS (via resource exhaustion) due to improper input validation,https://github.com/advisories/GHSA-pw4v-gr34-2553,Moderate
SQL Injection via in django-debug-toolbar,https://github.com/advisories/GHSA-pghf-347x-c2gj,High
Open redirect via transitional IPv6 addresses on dual-stack networks,https://github.com/advisories/GHSA-5wrh-4jwv-5w78,High
Denial of service (via resource exhaustion) due to improper input validation on third-party identifier endpoints,https://github.com/advisories/GHSA-w9fg-xffh-p362,Moderate
Denial of service (via resource exhaustion) due to improper input validation on groups/communities endpoints,https://github.com/advisories/GHSA-jrh7-mhhx-6h88,Moderate
Potential API key leak,https://github.com/advisories/GHSA-63rq-p8fp-524q,Moderate
Improper Input Validation in sopel-plugins.channelmgnt,https://github.com/advisories/GHSA-23c7-6444-399m,High
Directory Traversal in Django,https://github.com/advisories/GHSA-xgxc-v2qg-chmh,Moderate
CSRF Vuln can expose user's QRcode,https://github.com/advisories/GHSA-fxq4-r6mr-9x64,Low
Indico Tampering with links (e.g. password reset) in sent emails,https://github.com/advisories/GHSA-wgpj-7c2j-vfjm,High
Exposure of Sensitive Information to an Unauthorized Actor and Insecure Temporary File in Ansible,https://github.com/advisories/GHSA-vcg8-98q8-g7mj,Moderate
Improper Restriction of XML External Entity Reference in Plone,https://github.com/advisories/GHSA-2c8c-84w2-j38j,High
SSRF attacks via tracebacks in Plone,https://github.com/advisories/GHSA-x7wf-5mjc-6x76,High
Improper Restriction of XML External Entity Reference in Plone,https://github.com/advisories/GHSA-wq6x-g685-w5f2,High
Cross-Site Request Forgery in Webargs,https://github.com/advisories/GHSA-fjq3-5pxw-4wj4,High
Improper Access Control in Apache Airflow,https://github.com/advisories/GHSA-ffw3-6mp6-jmvj,High
bottle HTTP Request smuggling,https://github.com/advisories/GHSA-qhx9-7hx7-cp4r,Moderate
Logic error in authentication in proxy.py,https://github.com/advisories/GHSA-cmc7-mfmr-xqrx,High
Arbitrary code execution in clickhouse-driver,https://github.com/advisories/GHSA-vgv5-cxvh-vfxh,Critical
"Code Injection, Race Condition, and Execution with Unnecessary Privileges in Ansible",https://github.com/advisories/GHSA-p62g-jhg6-v3rq,Moderate
Exposure of Resource to Wrong Sphere and Insecure Temporary File in Ansible,https://github.com/advisories/GHSA-77g3-3j5w-64w4,Moderate
Path Traversal in Ansible,https://github.com/advisories/GHSA-gfr2-qpxh-qj9m,Moderate
"Insertion of Sensitive Information into Log File, Invocation of Process Using Visible Sensitive Information, and 	Exposure of Sensitive Information to an Unauthorized Actor in Ansible",https://github.com/advisories/GHSA-86hp-cj9j-33vv,Moderate
Exposure of Sensitive Information to an Unauthorized Actor in Ansible,https://github.com/advisories/GHSA-923p-fr2c-g5m2,Low
Rebuild-bot workflow may allow unauthorised repository modifications,https://github.com/advisories/GHSA-gg2g-m5wc-vccq,High
Potential sensitive information disclosed in error reports,https://github.com/advisories/GHSA-58c7-px5v-82hh,Low
Out of bounds read in Pillow,https://github.com/advisories/GHSA-mvg9-xffr-p774,High
Regular Expression Denial of Service (ReDoS) in Pillow,https://github.com/advisories/GHSA-9hx2-hgq2-2g4f,Moderate
Out-of-bounds Write in Pillow,https://github.com/advisories/GHSA-8xjq-8fcg-g5hw,High
Out of bounds read in Pillow,https://github.com/advisories/GHSA-p43w-g3c5-g5mq,High
Out of bounds write in Pillow,https://github.com/advisories/GHSA-57h3-9rgr-c24m,Critical
Pygments vulnerable to Regular Expression Denial of Service (ReDoS),https://github.com/advisories/GHSA-pq64-v7f5-gqh8,High
Server-side Request Forgery (SSRF) via img tags in reportlab,https://github.com/advisories/GHSA-mpvw-25mg-59vx,High
HTML injection in email and account expiry notifications,https://github.com/advisories/GHSA-c5f8-35qr-q4fm,Moderate
Cross-site scripting (XSS) vulnerability in the password reset endpoint,https://github.com/advisories/GHSA-246w-56m2-5899,Moderate
Improper Input Validation in PyYAML,https://github.com/advisories/GHSA-8q59-q68h-6hv4,Critical
Python-RSA decryption of ciphertext leads to DoS,https://github.com/advisories/GHSA-537h-rv9q-vvph,High
OMERO webclient does not validate URL redirects on login or switching group.,https://github.com/advisories/GHSA-g4rf-pc26-6hmr,Moderate
OMERO.web exposes some unnecessary session information in the page,https://github.com/advisories/GHSA-gfp2-w5jm-955q,High
lxml vulnerable to Cross-Site Scripting,https://github.com/advisories/GHSA-jq4v-f5q6-mjqq,Moderate
Cross-site Scripting (XSS) in Django REST Framework,https://github.com/advisories/GHSA-fx83-3ph3-9j2q,Moderate
Django Channels leakage of session identifiers using legacy AsgiHandler,https://github.com/advisories/GHSA-v542-8q9x-cffc,High
Regular Expression Denial of Service (ReDoS) in Jinja2,https://github.com/advisories/GHSA-g3rq-g295-4j3m,Moderate
Using default SSLContext for HTTPS requests in an HTTPS proxy doesn't verify certificate hostname for proxy connection,https://github.com/advisories/GHSA-5phf-pp7p-vc2r,Moderate
Django Incorrect Default Permissions,https://github.com/advisories/GHSA-m6gj-h9gm-gw44,High
Django Incorrect Default Permissions,https://github.com/advisories/GHSA-fr28-569j-53c4,Moderate
Django Directory Traversal via archive.extract,https://github.com/advisories/GHSA-fvgf-6h6h-3322,Moderate
Pillow Out-of-bounds Read,https://github.com/advisories/GHSA-f5g8-5qq7-938w,High
Pillow Out-of-bounds Read,https://github.com/advisories/GHSA-hf64-x4gq-p99h,Moderate
Pillow Out-of-bounds Write,https://github.com/advisories/GHSA-vqcj-wrf2-7v73,High
Pillow Uncontrolled Resource Consumption,https://github.com/advisories/GHSA-3wvg-mj6g-m9cv,High
Pillow Denial of Service by Uncontrolled Resource Consumption,https://github.com/advisories/GHSA-f4w8-cv6p-x6r5,High
Pillow Denial of Service by Uncontrolled Resource Consumption,https://github.com/advisories/GHSA-95q3-8gr9-gm8w,High
Execution of untrusted code through config file,https://github.com/advisories/GHSA-8278-88vv-x98r,Moderate
Exposure of Sensitive Information to an Unauthorized Actor in Products.GenericSetup,https://github.com/advisories/GHSA-jff3-mwp3-f8cw,Moderate
URL Redirection to Untrusted Site ('Open Redirect') in Products.PluggableAuthService,https://github.com/advisories/GHSA-p44j-xrqg-4xrr,Moderate
Exposure of Sensitive Information to an Unauthorized Actor in Products.PluggableAuthService ZODBRoleManager,https://github.com/advisories/GHSA-p75f-g7gx-2r7p,High
botframework-connector vulnerable to Improper Authentication,https://github.com/advisories/GHSA-cqff-fx2x-p86v,High
Denial of service attack via .well-known lookups,https://github.com/advisories/GHSA-2hwx-mjrm-v3g8,Moderate
Open redirects on some federation and push requests,https://github.com/advisories/GHSA-v936-j8gp-9q3p,Moderate
`aiohttp` Open Redirect vulnerability (`normalize_path_middleware` middleware),https://github.com/advisories/GHSA-v6wp-4m6f-gcjg,Low
Cross-Site Scripting,https://github.com/advisories/GHSA-94ww-22rx-493x,Moderate
Cross-Site Scripting,https://github.com/advisories/GHSA-57h7-r3q3-w57j,Moderate
Timing attack,https://github.com/advisories/GHSA-xm8r-5wh6-f46f,Low
Dynamic modification of RPyC service due to missing security check,https://github.com/advisories/GHSA-pj4g-4488-wmxm,High
PyCA Cryptography symmetrically encrypting large values can lead to integer overflow,https://github.com/advisories/GHSA-rhm9-p9w5-fwm7,High
Regular Expression Denial of Service (REDoS) in httplib2,https://github.com/advisories/GHSA-93xj-8mrv-444m,High
Key Caching behavior in the DynamoDB Encryption Client.,https://github.com/advisories/GHSA-4ph2-8337-hm62,Low
Cross-site scripting in Bleach,https://github.com/advisories/GHSA-vv2x-vrpj-qqpq,Moderate
Improper Verification of Cryptographic Signature in PySAML2,https://github.com/advisories/GHSA-5p3x-r448-pc62,Moderate
SAML XML Signature wrapping in PySAML2,https://github.com/advisories/GHSA-f4g9-h89h-jgv9,Moderate
CSRF can expose users authentication token,https://github.com/advisories/GHSA-hh7m-rx4f-4vpv,High
lxml vulnerable to Cross-site Scripting,https://github.com/advisories/GHSA-pgww-xf46-h92r,Moderate
Regular Expression Denial of Service in CairoSVG,https://github.com/advisories/GHSA-hq37-853p-g5cf,High
Jupyter Server open redirect vulnerability,https://github.com/advisories/GHSA-9f66-54xg-pc2c,Moderate
RSA weakness in tslite-ng,https://github.com/advisories/GHSA-wvcv-832q-fjg7,High
SSRF vulnerability in Apache Airflow,https://github.com/advisories/GHSA-6r3p-fcvm-xh7c,Moderate
Apache Airflow logs passwords in plaintext,https://github.com/advisories/GHSA-cvcq-gmc3-q6m8,Low
Heap out of bounds access in MakeEdge in TensorFlow,https://github.com/advisories/GHSA-q263-fvxm-m5mw,Moderate
CHECK-fail in LSTM with zero-length input in TensorFlow,https://github.com/advisories/GHSA-m648-33qf-v3gp,Moderate
Write to immutable memory region in TensorFlow,https://github.com/advisories/GHSA-hhvc-g5hv-48c6,Moderate
Lack of validation in data format attributes in TensorFlow,https://github.com/advisories/GHSA-c9f3-9wfr-wgh7,Low
Uninitialized memory access in TensorFlow,https://github.com/advisories/GHSA-qhxx-j73r-qpm2,Moderate
Denial of service attack via incorrect parameters in Matrix Synapse,https://github.com/advisories/GHSA-hxmp-pqch-c8mm,High
user-readable api tokens in systemd units for JupyterHub,https://github.com/advisories/GHSA-cg54-gpgr-4rm6,High
Remote Code Execution (RCE) Exploit on Cross Site Scripting (XSS) Vulnerability,https://github.com/advisories/GHSA-hm45-mgqm-gjm4,Moderate
Multiple cryptographic issues in Python oic,https://github.com/advisories/GHSA-4fjv-pmhg-3rfg,High
XXE in petl,https://github.com/advisories/GHSA-f5gc-p5m3-v347,High
UNEDITABLE_SCHEMAS and UNEDITABLE_TABLE_DESCRIPTION_MATCH_RULES not respected by frontend service backend,https://github.com/advisories/GHSA-47qg-q58v-7vrp,Low
Base class whitelist configuration ignored in OAuthenticator,https://github.com/advisories/GHSA-384w-5v3f-q499,High
Memory leak in Nanopb,https://github.com/advisories/GHSA-85rr-4rh9-hhwh,Moderate
datasette-graphql leaks details of the schema of private database files,https://github.com/advisories/GHSA-74hv-qjjq-h7g5,Low
Denial of service attack due to invalid JSON,https://github.com/advisories/GHSA-4mp3-385r-v63f,High
"Implementation trusts the ""me"" field returned by the authorization server without verifying it",https://github.com/advisories/GHSA-mjcr-rqjg-rhg3,Critical
Open redirect in Jupyter Server,https://github.com/advisories/GHSA-grfj-wjv9-4f9v,Moderate
Open redirect in Jupyter Notebook,https://github.com/advisories/GHSA-c7vm-f5p4-8fqh,Low
Float cast overflow undefined behavior,https://github.com/advisories/GHSA-xwhf-g6j5-j5gc,Moderate
Segfault in `tf.quantization.quantize_and_dequantize`,https://github.com/advisories/GHSA-rrfp-j2mp-hq9c,High
MoinMoin vulnerable to remote code execution via cache action,https://github.com/advisories/GHSA-52q8-877j-gghq,High
malicious SVG attachment causing stored XSS vulnerability,https://github.com/advisories/GHSA-4q96-6xhq-ff43,Moderate
LDAP authentication bypass with empty password,https://github.com/advisories/GHSA-5hmm-x8q8-w5jh,Critical
CLI does not correctly implement strict mode,https://github.com/advisories/GHSA-2xwp-m7mq-7q3r,Low
RSA decryption vulnerable to Bleichenbacher timing vulnerability,https://github.com/advisories/GHSA-hggm-jpg3-v476,High
Unauthorized privilege escalation in Mod module,https://github.com/advisories/GHSA-mp9m-g7qj-6vqr,Moderate
Update bitlyshortener to >=0.5.0 to prevent generating some invalid short URLs,https://github.com/advisories/GHSA-r82c-j4mq-5xfw,High
Markdown-supplied Shell Command Execution,https://github.com/advisories/GHSA-c84h-w6cr-5v8q,Critical
Arbitrary Code Execution in blazar-dashboard,https://github.com/advisories/GHSA-939m-4xpw-v34v,Moderate
Cross-site scripting (XSS) vulnerability in the fallback authentication endpoint,https://github.com/advisories/GHSA-3x8c-fmpc-5rmq,Moderate
Privilege Escalation in Channelmgnt plug-in for Sopel,https://github.com/advisories/GHSA-j257-jfvv-h3x5,Moderate
Directory Traversal vulnerability in GET/PUT allows attackers to Disclose Information or Write Files via a crafted GET/PUT request,https://github.com/advisories/GHSA-hwv5-w8gm-fq9f,Low
Buffer overflow in deprecated USB HALs and stack overflow in USB enumeration,https://github.com/advisories/GHSA-f366-4rvv-95x2,Low
Potential DoS with NumberFilter conversion to integer values.,https://github.com/advisories/GHSA-x7gm-rfgv-w973,High
Out of bounds access in tensorflow-lite,https://github.com/advisories/GHSA-hx2x-85gr-wrpq,Critical
Out of bounds write in tensorflow-lite,https://github.com/advisories/GHSA-p2cq-cprg-frvm,Critical
Denial of service in tensorflow-lite,https://github.com/advisories/GHSA-hjmq-236j-8m87,Moderate
Segmentation fault in tensorflow-lite,https://github.com/advisories/GHSA-x9j7-x98r-r4w2,High
Out of bounds access in tensorflow-lite,https://github.com/advisories/GHSA-cvpc-8phh-8f45,Moderate
Null pointer dereference in tensorflow-lite,https://github.com/advisories/GHSA-qh32-6jjc-qprm,High
Data corruption in tensorflow-lite,https://github.com/advisories/GHSA-mxjj-953w-2c2v,High
Segfault and data corruption in tensorflow-lite,https://github.com/advisories/GHSA-q4qf-3fc6-8x34,Moderate
Segfault in Tensorflow,https://github.com/advisories/GHSA-q8gv-q7wr-9jf8,Moderate
Denial of Service in Tensorflow,https://github.com/advisories/GHSA-w5gh-2wr2-pm6g,High
Data leak in Tensorflow,https://github.com/advisories/GHSA-g7p5-5759-qv46,Moderate
Denial of Service in Tensorflow,https://github.com/advisories/GHSA-xmq7-7fxm-rr79,High
Integer truncation in Shard API usage,https://github.com/advisories/GHSA-h6fg-mjxg-hqq4,High
Heap buffer overflow in Tensorflow,https://github.com/advisories/GHSA-p5f8-gfw5-33w4,Moderate
Segfault in Tensorflow,https://github.com/advisories/GHSA-x7rp-74x2-mjf3,High
Denial of Service in Tensorflow,https://github.com/advisories/GHSA-qc53-44cj-vfvx,Moderate
Heap buffer overflow in Tensorflow,https://github.com/advisories/GHSA-63xm-rx5p-xvqr,Moderate
Memory corruption in Tensorflow,https://github.com/advisories/GHSA-rjjg-hgv6-h69v,High
Undefined behavior in Tensorflow,https://github.com/advisories/GHSA-q8qj-fc9q-cphr,Moderate
Denial of Service in Tensorflow,https://github.com/advisories/GHSA-x5cp-9pcf-pp3h,High
Heap buffer overflow in Tensorflow,https://github.com/advisories/GHSA-jc87-6vpp-7ff3,Moderate
Heap buffer overflow in Tensorflow,https://github.com/advisories/GHSA-pg59-2f92-5cph,Moderate
Denial of Service in Tensorflow,https://github.com/advisories/GHSA-9mqp-7v2h-2382,Moderate
Memory leak in Tensorflow,https://github.com/advisories/GHSA-8fxw-76px-3rxv,Moderate
Segfault in Tensorflow,https://github.com/advisories/GHSA-4g9f-63rx-5cw4,Moderate
Heap Overflow in PyMiniRacer,https://github.com/advisories/GHSA-vwcg-7xqw-qcxw,High
personnummer/python vulnerable to Improper Input Validation,https://github.com/advisories/GHSA-rxq3-5249-8hgg,Low
Invalid root may become trusted root in The Update Framework (TUF),https://github.com/advisories/GHSA-f8mr-jv2c-v8mg,Moderate
Remote Code Execution in Red Discord Bot,https://github.com/advisories/GHSA-7257-96vg-qf6x,High
Remote Code Execution in Red Discord Bot,https://github.com/advisories/GHSA-55j9-849x-26h4,Moderate
Client Denial of Service on TUF,https://github.com/advisories/GHSA-2828-9vh6-9m6j,Moderate
Incorrect threshold signature computation in TUF,https://github.com/advisories/GHSA-pwqf-9h7j-7mv8,Critical
openapi-python-client Arbitrary Code Generation vulnerability,https://github.com/advisories/GHSA-9x4c-63pf-525f,High
Path Traversal in openapi-python-client,https://github.com/advisories/GHSA-7wgr-7666-7pwj,Low
CSRF tokens leaked in URL by canned query form,https://github.com/advisories/GHSA-q6j3-c4wc-63vw,Moderate
HTTP response splitting in uvicorn,https://github.com/advisories/GHSA-f97h-2pfx-f59f,High
Log injection in uvicorn,https://github.com/advisories/GHSA-33c7-2mpw-hg34,High
Out-of-bounds reads in Pillow,https://github.com/advisories/GHSA-cqhg-xjhh-p8hf,High
Buffer overflow in Pillow,https://github.com/advisories/GHSA-8843-m7mw-mxqm,High
Out-of-bounds reads in Pillow,https://github.com/advisories/GHSA-vj42-xq3r-hr3r,High
Out-of-bounds read in Pillow,https://github.com/advisories/GHSA-43fq-w8qq-v88h,Critical
Authorization Bypass in I hate money,https://github.com/advisories/GHSA-67j9-c52g-w2q9,Moderate
Stored XSS in Apache Airflow,https://github.com/advisories/GHSA-j38c-25fj-mr84,Moderate
Remote code execution (RCE) in Apache Airflow,https://github.com/advisories/GHSA-rvmq-4x66-q7j3,High
Command injection via Celery broker in Apache Airflow,https://github.com/advisories/GHSA-976r-qfjj-c24w,Critical
Insecure default config of Celery worker in Apache Airflow,https://github.com/advisories/GHSA-9g2w-5f3v-mfmm,Critical
Multiple stored XSS in RBAC Admin screens in Apache Airflow,https://github.com/advisories/GHSA-q4p3-qw5c-mhpc,Moderate
Possible pod name collisions in jupyterhub-kubespawner,https://github.com/advisories/GHSA-v7m9-9497-p9gr,High
Cross-Site Scripting in Wagtail,https://github.com/advisories/GHSA-2473-9hgq-j7xw,High
User passwords are stored in clear text in the Django session,https://github.com/advisories/GHSA-vhr6-pvjm-9qwf,Moderate
Directory traversal outside of SENDFILE_ROOT in django-sendfile2,https://github.com/advisories/GHSA-6r3c-8xf3-ggrr,Moderate
Timing attack on django-basic-auth-ip-whitelist,https://github.com/advisories/GHSA-m38j-pmg3-v5x5,Moderate
Uncontrolled Resource Consumption in Indy Node,https://github.com/advisories/GHSA-3gw4-m5w7-v89c,Critical
XSS in Django,https://github.com/advisories/GHSA-2m34-jcjv-45xf,Moderate
Data leakage via cache key collision in Django,https://github.com/advisories/GHSA-wpjr-j57x-wxfw,High
Django Rest Framework jwt allows obtaining new token from notionally invalidated token,https://github.com/advisories/GHSA-fpjm-rp2g-3r4c,Critical
django-nopassword stores secrets in cleartext,https://github.com/advisories/GHSA-37cf-r3w2-gjfw,High
SQL injection in Django,https://github.com/advisories/GHSA-3gh2-xw74-jmcw,High
CRLF injection in httplib2,https://github.com/advisories/GHSA-gg84-qgv9-w4pq,Moderate
Pillow Temporary file name leakage,https://github.com/advisories/GHSA-r854-96gq-rfg3,Moderate
Out-of-bounds read in TensorFlow possibly causing disclosure of the contents of process memory.,https://github.com/advisories/GHSA-h98h-8mxr-m8gx,High
Incorrect Provision of Specified Functionality in qutebrowser,https://github.com/advisories/GHSA-4rcq-jv2f-898j,Low
Potential Observable Timing Discrepancy in Wagtail,https://github.com/advisories/GHSA-jjjr-3jcw-f8v6,Moderate
XSS in Apache Airflow,https://github.com/advisories/GHSA-rjvg-q57v-mjjc,Moderate
Improper Verification of Cryptographic Signature in PySAML2,https://github.com/advisories/GHSA-qf7v-8hj3-4xw7,High
Depth counting error in guard() leading to multiple potential security issues in aioxmpp,https://github.com/advisories/GHSA-6m9g-jr8c-cqw3,High
XSS in python-markdown2,https://github.com/advisories/GHSA-fv3h-8x5j-pvgq,Moderate
